time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
600.0,2007.9451610999968,6.245425197212989,0.0,8.316994134902593e-05,0.00033717711043076786,1.5197169023021633e-06,0.4290092923567045,0.06245425197212989,-50894825.691564746,54706000.0,5952.48,8489.68330029582,2985.7990718997607,4609.5124366534355,0.5378223201063288,0.4999684744116604,221.67070965639672,120.82798028172282,217.12311748149133,1.515242046849303e-12,14785847.861062754,0.7099028000084218,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8805737845812766,0.03615020586574496,0.11938342773966111,0.7920664063830875,4.278767906242193e-05,0.17178338775116758
630.0,2101.3335162000003,6.419751700088474,0.0,8.536718554446247e-05,0.00034071031651402943,1.5318773550025238e-06,0.4177655540690618,0.06419751700088475,-50894825.691564746,54706000.0,5952.48,8489.912496004004,2998.3320385218326,4609.269106436571,0.5368644235600424,0.4999696142315557,221.63747785815974,120.81900276312648,217.1128961719959,5.331279520831047e-13,14739052.528370334,0.8184069999988424,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8805278282606265,0.03612863455837313,0.1194293505729713,0.7920754488683378,4.282116640226639e-05,0.17179591657328894
660.0,2201.978671699995,6.5894304942180115,0.0,8.748297865033243e-05,0.0003440085577731603,1.543201452032979e-06,0.4060803094825133,0.06589430494218011,-50894825.69156477,54706000.0,5952.48,8490.126408509963,3010.514447806308,4609.037978737607,0.5358813674283119,0.49997079456831583,221.60401775903085,120.80996376426509,217.10257591526272,8.298917109076488e-13,14691188.732044684,1.4347218999901088,49.0,17.0,13.0,1.0,16.0,100.0,1700.0,0.05555555555555555,0.8804815322170655,0.03610700567464934,0.1194756134233001,0.7920846800240938,4.285435963448218e-05,0.17180831430125684
690.0,2348.328108799993,6.754283046973007,0.0,8.951533703059373e-05,0.0003470669194494273,1.5536630445844856e-06,0.3939632811424872,0.06754283046973007,-50894825.69156477,54706000.0,5952.48,8490.324690955644,3022.3333462405826,4608.81939675507,0.5348738838381417,0.4999720147352804,221.57035331796038,120.80087025698413,217.09216390767924,1.6071979362725018e-12,14642294.254029289,1.2183968000026653,46.0,14.0,8.0,1.0,16.0,100.0,1400.0,0.06666666666666667,0.880434922325728,0.03608533501485216,0.11952219043993567,0.7920940947367576,4.288723433633283e-05,0.1718205702483903
720.0,2494.590909499995,6.914134966513856,0.0,9.146241878716003e-05,0.00034988070396006304,1.563236160562198e-06,0.38142511246517946,0.06914134966513856,-50894825.691564746,54706000.0,5952.48,8490.506999372401,3033.776099614538,4608.613693322853,0.5338427298751492,0.4999732739476745,221.53650890670525,120.79172931384254,217.08166748656043,6.588341980334701e-13,14592407.43328192,0.6801660000055563,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8803880252409111,0.036063638619038704,0.119569054993398,0.7921036877189094,4.291976569089049e-05,0.17183267366205185
750.0,2605.7320112000016,7.068816372951448,0.0,9.33225266256625e-05,0.0003524454260296276,1.5718950722424611e-06,0.3684773567000927,0.07068816372951449,-50894825.691564746,54706000.0,5952.48,8490.673018434924,3044.830420315541,4608.421190028303,0.5327886868370092,0.49997457132286227,221.50250928582258,120.78254810017894,217.07109412377955,5.622771204455922e-13,14541568.066479897,0.6938984000007622,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8803408683887438,0.03604193275116223,0.11961617968274826,0.792113453510812,4.295192850794404e-05,0.17184461373802593
780.0,2707.8209011,7.218162265120491,0.0,9.509411079293525e-05,0.0003547568217082168,1.5796143656802524e-06,0.3551324624193815,0.07218162265120491,-50894825.691564746,54706000.0,5952.48,8490.822442845723,3055.484394188122,4608.242196370713,0.5317125594379216,0.49997590588166047,221.4683795812364,120.7733338655072,217.0604514191283,1.4083666732900124e-12,14489816.95626359,0.8397612999979174,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8802934799577734,0.03602023388235147,0.11966353634497945,0.7921233864822426,4.298369724707639e-05,0.17185637963540593
810.0,2799.042822999996,7.362012881062347,0.0,9.677577027565673e-05,0.0003568108794041791,1.586369005324162e-06,0.341403755761318,0.07362012881062346,-50894825.691564746,54706000.0,5952.48,8490.95498374183,3065.7265068609618,4608.077008829843,0.5306151749698205,0.4999772765469845,221.43414525793665,120.76409393523339,217.04974709274617,3.9772645869656194e-13,14437195.901069542,0.7017137999937404,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8802458888876137,0.03599855867322667,0.11971109606634338,0.7921334808344012,4.3015046042844586e-05,0.1718679604923721
840.0,2890.4464806999895,7.500214049538179,0.0,9.83662544879988e-05,0.0003586038372598447,1.592134408541964e-06,0.3273054190308964,0.07500214049538179,-50894825.691564746,54706000.0,5952.48,8491.070373459606,3075.5456694318887,4607.925910029988,0.5294973824174062,0.49997868214518393,221.39983209289687,120.75483570159456,217.03898897762838,6.437167621716169e-13,14383746.706572589,0.6433141000015894,37.0,5.0,5.0,1.0,16.0,100.0,500.0,0.16666666666666666,0.8801981248553574,0.035976923955427245,0.11975882919591031,0.7921437306022278,4.3045948732199287e-05,0.17187934544234498
870.0,2982.2275254999986,7.632617532778692,0.0,9.986446409318827e-05,0.00036013220321346275,1.5968865182143984e-06,0.3128524660257426,0.07632617532778692,-50894825.691564746,54706000.0,5952.48,8491.168362740773,3084.931243412661,4607.789167881509,0.5283600515313579,0.4999801214065411,221.365466147034,120.7455666145081,217.02818501153197,8.973509042750189e-13,14329513.095319828,0.7482633000036003,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.880150218259811,0.03595534671228134,0.11980670536130482,0.7921541296569284,4.3076378884097476e-05,0.17189052363079013
