time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
660.0,2965.407138599985,2.5468040854867793,0.0,3.2135158161660184e-05,0.0001948930443139337,4.912055074348295e-07,0.6736920709255325,0.025468040854867792,-50894825.69156475,54706000.0,5952.48,8478.9225036405,2715.139814277814,4619.314117131516,0.508788540806922,0.4999114563845935,221.4805884159081,120.77253110226503,216.98644778757225,6.722878614023384e-13,13512581.537504481,1.3874158000107855,40.0,8.0,6.0,1.0,16.0,102.0,798.0,0.11333333333333333,0.8803661712726074,0.0363290186224559,0.11959236776347418,0.7923577202777352,4.1460963918483084e-05,0.17131326109980885
690.0,3136.5348080999975,2.810604672246302,0.0,3.558934227241932e-05,0.00018449769804647077,5.053096789905028e-07,0.6281922892523198,0.02810604672246302,-50894825.69156475,54706000.0,5952.48,8479.548345973184,2733.9855829553835,4618.6506523089065,0.5083723275465891,0.499915178017454,221.46504258149986,120.76756752324935,216.98266165439904,5.706491555059928e-13,13491949.470690573,1.2702256999909878,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8803551054521915,0.03631615069512799,0.11960341264912962,0.7923554289146935,4.148189867894936e-05,0.17132842039017857
720.0,3306.145023499994,3.0552741269903594,0.0,3.881084684239855e-05,0.00017336593883309585,5.170896433361512e-07,0.5792350252003416,0.030552741269903594,-50894825.69156475,54706000.0,5952.48,8480.104706124133,2751.3626337113938,4618.040619092852,0.5079195414119394,0.4999193551918999,221.4486822636271,120.76241793704793,216.97866058748212,4.60677470473778e-13,13469727.533354543,1.347526099998504,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8803424389951336,0.036302508463323224,0.11961605672553766,0.7923535584571981,4.150427932871896e-05,0.17134393307947865
750.0,3476.522906600003,3.2794852637781196,0.0,4.178217296620813e-05,0.0001767868518371074,5.264717664710262e-07,0.5271792950847005,0.032794852637781195,-50894825.69156475,54706000.0,5952.48,8480.588691646315,2767.1780125639348,4617.487459302804,0.5074332220535076,0.4999239699539711,221.43161171450583,120.75711433149282,216.97447353257525,1.038774687004051e-12,13446065.241286242,1.3633169999811798,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.880328263254195,0.03628816649384779,0.11963020874351388,0.7923521062736795,4.152800229117166e-05,0.17135972723247278
780.0,3644.615706599987,3.482064816346775,0.0,4.448744423461819e-05,0.00018082919628218026,5.333967358994718e-07,0.4724182189798739,0.03482064816346775,-50894825.69156475,54706000.0,5952.48,8480.997929889169,2781.350559133331,4616.99428875406,0.5069165847001894,0.49992900048375805,221.4139386445856,120.75168945560435,216.97013028145017,7.280075327921135e-13,13421119.176419634,1.1902305000112392,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8803126768527949,0.03627320306972059,0.11964577018993053,0.7923510677957297,4.155295727447821e-05,0.17137572913454976
810.0,3812.2332787999767,3.6620060900990463,0.0,4.691258724800128e-05,0.00018376299547497865,5.630560682257091e-07,0.4153739997927763,0.036620060900990466,-50894825.69156475,54706000.0,5952.48,8481.33059872169,2793.8117791271143,4616.563852383065,0.5063729954227588,0.4999344208621761,221.3957734340833,120.7461765657401,216.96566123623077,2.910700854480579e-13,13395051.487970617,1.413442599994596,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8802957851707481,0.03625769971318392,0.11966263580153447,0.7923504365348986,4.157902771747072e-05,0.17139186375191753
840.0,3986.5845164999773,3.818479380608803,0.0,4.904549306185743e-05,0.0001855800544471246,6.028471075188631e-07,0.35649225374127125,0.03818479380608803,-50894825.691564776,54706000.0,5952.48,8481.58545228585,2804.5065467393524,4616.198481367532,0.505805944842041,0.4999402009383453,221.37722831013122,120.74060916410669,216.96109716602228,7.559508574675548e-13,13368029.893959448,2.2587207999895327,48.0,16.0,9.0,1.0,16.0,100.0,1600.0,0.058823529411764705,0.8802776997575226,0.03624174066889402,0.1196806941511654,0.7923502041133882,4.160609131208133e-05,0.17140805521771785
870.0,4198.496065199986,3.950839937664662,0.0,5.087615596066007e-05,0.00018628103139803898,6.387360083441133e-07,0.2962358361543314,0.03950839937664662,-50894825.69156475,54706000.0,5952.48,8481.761825220976,2813.3936218239824,4615.900053832641,0.5052190206421747,0.49994630631403947,221.358416501555,120.73502073316475,216.95646895977583,7.959040570894517e-13,13340224.554645628,1.2703593999904115,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8802585376772722,0.03622541235252359,0.11969982830212701,0.7923503603089925,4.1634020600615616e-05,0.17142422733848392
900.0,4357.584668900003,4.058633317867095,0.0,5.239678608063278e-05,0.00018587541247920095,6.705628568452286e-07,0.2350783256079012,0.04058633317867095,-50894825.69156475,54706000.0,5952.48,8481.859663342195,2820.4459715922194,4615.6699604118985,0.5046158792781039,0.4999526984498245,221.33945138081967,120.72944447079037,216.95180737835233,8.30786518892309e-13,13311807.70112222,1.2714090999797918,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8802384207915669,0.03620880277056793,0.11971991652478854,0.7923508931139918,4.166268364448068e-05,0.1714403041154403
930.0,4518.880812799995,4.141598035845311,0.0,5.360189388030351e-05,0.00018438140515636786,6.981935015767012e-07,0.17349733413566354,0.041415980358453106,-50894825.69156475,54706000.0,5952.48,8481.87949896934,2825.6508916162893,4615.509076197727,0.5040002172703298,0.4999593349036452,221.32044560905436,120.72391302863568,216.94714281083347,7.349746618759688e-13,13282951.815191582,1.256136999989394,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8802174749865196,0.036192000918276256,0.11974083306872069,0.7923517888082797,4.1691944759666886e-05,0.17145621027344407
