case,time_min,feed_kmol_min,x_bottom,x_feed,x_top,M_bottom_kmol,M_feed_kmol,M_top_kmol,distillate_light_kmol_min,bottoms_light_kmol_min,total_inventory_kmol,light_inventory_kmol,max_abs_x_v2_minus_reference,max_abs_M_v2_minus_reference_kmol
bounded_perturbed_state,90.0,1.0,0.010009264415250194,0.4988075147669332,0.9900073740010925,0.5030308585531926,0.5000000000000001,0.49866612387669546,0.49500368700054626,0.005004632207625097,20.501696982429884,10.252850167513483,3.2751579226442118e-15,3.552713678800501e-15
bounded_perturbed_state,100.0,1.0,0.010008800664945302,0.49880336549235293,0.9900070015428499,0.5030308585531869,0.5000000000000001,0.49866612387669546,0.49500350077142496,0.005004400332472651,20.501696982429884,10.252769083927753,2.220446049250313e-15,4.996003610813204e-16
bounded_perturbed_state,110.0,1.0,0.010008360207547579,0.4987994246904568,0.9900066478340238,0.5030308585531874,0.5,0.49866612387669546,0.4950033239170119,0.0050041801037737895,20.501696982429884,10.252692075371623,1.5543122344752192e-15,4.6629367034256575e-15
bounded_perturbed_state,120.0,1.0,0.010007941893501055,0.498795681900221,0.990006311904403,0.5030308585531847,0.5000000000000002,0.49866612387669546,0.4950031559522015,0.005003970946750528,20.50169698242988,10.252618936980534,1.4432899320127035e-15,1.1102230246251565e-15
bounded_perturbed_state,130.0,1.0,0.010007544617730804,0.498792127177887,0.9900059928492313,0.5030308585531852,0.5000000000000001,0.49866612387669546,0.49500299642461565,0.005003772308865402,20.50169698242988,10.252549474210396,1.1102230246251565e-15,5.551115123125783e-15
bounded_perturbed_state,140.0,1.0,0.010007167325045762,0.49878875107572745,0.9900056898164135,0.5030308585531873,0.5,0.49866612387669546,0.49500284490820673,0.005003583662522881,20.501696982429877,10.252483502307207,1.887379141862766e-15,6.106226635438361e-15
bounded_perturbed_state,150.0,1.0,0.010006809010948818,0.4987855446191901,0.9900054019997361,0.5030308585531822,0.5,0.49866612387669546,0.49500270099986804,0.005003404505474409,20.501696982429877,10.252420845809656,1.5543122344752192e-15,1.3322676295501878e-15
bounded_perturbed_state,160.0,1.0,0.010006468720523031,0.4987824992840253,0.9900051286347631,0.5030308585531831,0.5000000000000001,0.49866612387669546,0.49500256431738154,0.0050032343602615156,20.501696982429877,10.252361338079531,9.992007221626409e-16,4.3298697960381105e-15
bounded_perturbed_state,170.0,1.0,0.010006145546553347,0.4987796069740479,0.9900048689959612,0.5030308585531811,0.5,0.49866612387669546,0.4950024344979806,0.0050030727732766735,20.501696982429877,10.25230482085697,1.1657341758564144e-15,2.6645352591003757e-15
bounded_perturbed_state,180.0,1.0,0.010005838627386417,0.4987768599997965,0.9900046223944122,0.5030308585531781,0.49999999999999983,0.49866612387669546,0.4950023111972061,0.005002919313693208,20.501696982429877,10.25225114383862,1.4432899320127035e-15,7.771561172376096e-16
bounded_perturbed_state,190.0,1.0,0.010005547144743682,0.49877425105816653,0.990004388175832,0.5030308585531811,0.5,0.49866612387669546,0.495002194087916,0.005002773572371841,20.501696982429877,10.252200164277271,1.3322676295501878e-15,4.9960036108132044e-15
bounded_perturbed_state,200.0,1.0,0.010005270321577515,0.4987717732130286,0.9900041657187767,0.5030308585531792,0.5000000000000002,0.49866612387669546,0.49500208285938835,0.005002635160788757,20.501696982429873,10.25215174660176,1.7763568394002505e-15,3.4416913763379853e-15
bounded_perturbed_state,210.0,1.0,0.010005007420007588,0.49876941987679696,0.9900039544329704,0.5030308585531806,0.5000000000000001,0.49866612387669546,0.4950019772164852,0.005002503710003794,20.501696982429877,10.252105762056024,1.4432899320127035e-15,5.773159728050814e-15
bounded_perturbed_state,220.0,1.0,0.010004757739348755,0.4987671847929205,0.9900037537577357,0.5030308585531786,0.5000000000000001,0.49866612387669546,0.4950018768788679,0.005002378869674378,20.501696982429873,10.252062088356357,1.4988010832439613e-15,4.9960036108132044e-15
bounded_perturbed_state,230.0,1.0,0.010004520614234371,0.4987650620192492,0.9900035631605069,0.5030308585531761,0.4999999999999999,0.49866612387669546,0.49500178158025343,0.0050022603071171855,20.501696982429873,10.252020609365934,1.3877787807814457e-15,4.6629367034256575e-15
bounded_perturbed_state,240.0,1.0,0.01000429541283222,0.4987630459122342,0.9900033821354225,0.5030308585531758,0.49999999999999983,0.49866612387669546,0.49500169106771125,0.00500214770641611,20.50169698242987,10.251981214785687,1.2212453270876722e-15,2.4424906541753444e-15
bounded_perturbed_state,250.0,1.0,0.010004081535150172,0.49876113111192255,0.9900032102019877,0.5030308585531743,0.5,0.49866612387669546,0.49500160510099384,0.005002040767575086,20.50169698242987,10.251943799860777,1.1102230246251565e-15,3.6637359812630166e-15
bounded_perturbed_state,260.0,1.0,0.010003878411427766,0.4987593125277057,0.9900030469038043,0.5030308585531742,0.5000000000000001,0.49866612387669546,0.4950015234519021,0.005001939205713883,20.50169698242987,10.251908265101813,5.551115123125783e-16,1.9984014443252818e-15
bounded_perturbed_state,270.0,1.0,0.010003685500608818,0.4987575853247829,0.9900028918073638,0.5030308585531726,0.49999999999999994,0.49866612387669546,0.4950014459036819,0.005001842750304409,20.50169698242987,10.251874516020091,4.440892098500626e-16,2.220446049250313e-15
bounded_perturbed_state,280.0,1.0,0.010003502288892121,0.49875594491130687,0.9900027445009025,0.5030308585531736,0.5000000000000001,0.49866612387669546,0.49500137225045127,0.005001751144446061,20.50169698242987,10.251842462876194,6.661338147750939e-16,4.218847493575595e-15
bounded_perturbed_state,290.0,1.0,0.010003328288354978,0.4987543869261734,0.9900026045933129,0.5030308585531716,0.5,0.49866612387669546,0.49500130229665645,0.005001664144177489,20.501696982429866,10.251812020441177,5.551115123125783e-16,4.884981308350689e-15
bounded_perturbed_state,300.0,1.0,0.010003163035647113,0.49875290722742693,0.9900024717131066,0.503030858553172,0.5000000000000001,0.49866612387669546,0.4950012358565533,0.005001581517823556,20.50169698242987,10.251783107769821,9.992007221626409e-16,3.9968028886505635e-15
bounded_perturbed_state,310.0,1.0,0.010003006090750336,0.49875150188124634,0.9900023455074346,0.5030308585531702,0.5000000000000001,0.49866612387669546,0.4950011727537173,0.005001503045375168,20.501696982429866,10.251755647985274,6.661338147750939e-16,3.6637359812630166e-15
bounded_perturbed_state,320.0,1.0,0.010002857035801505,0.49875016715148685,0.9900022256411519,0.5030308585531715,0.5,0.49866612387669546,0.49500111282057596,0.005001428517900752,20.501696982429866,10.251729568074506,4.440892098500626e-16,7.438494264988549e-15
bounded_perturbed_state,330.0,1.0,0.010002715473974634,0.4987488994897452,0.9900021117959307,0.5030308585531698,0.49999999999999994,0.49866612387669546,0.49500105589796534,0.005001357736987317,20.501696982429866,10.251704798694087,7.771561172376096e-16,6.5503158452884236e-15
bounded_perturbed_state,340.0,1.0,0.01000258102842003,0.49874769552592657,0.9900020036694174,0.5030308585531682,0.4999999999999999,0.49866612387669546,0.4950010018347087,0.005001290514210015,20.501696982429863,10.25168127398571,6.661338147750939e-16,6.217248937900877e-15
bounded_perturbed_state,350.0,1.0,0.010002453341256885,0.4987465520592821,0.9900019009744323,0.5030308585531679,0.5000000000000002,0.49866612387669546,0.49500095048721615,0.005001226670628443,20.501696982429863,10.251658931400979,8.881784197001252e-16,7.549516567451064e-15
bounded_perturbed_state,360.0,1.0,0.010002332072616837,0.49874546604990094,0.9900018034382095,0.5030308585531688,0.5,0.49866612387669546,0.49500090171910477,0.0050011660363084185,20.501696982429863,10.251637711535052,7.771561172376096e-16,6.8833827526759706e-15
bounded_perturbed_state,370.0,1.0,0.010002216899735987,0.49874443461062634,0.9900017108016725,0.5030308585531656,0.5000000000000001,0.49866612387669546,0.49500085540083627,0.005001108449867993,20.501696982429863,10.251617557968599,6.661338147750939e-16,5.10702591327572e-15
bounded_perturbed_state,380.0,1.0,0.010002107516092951,0.4987434549993805,0.990001622818751,0.503030858553164,0.5,0.49866612387669546,0.4950008114093755,0.0050010537580464755,20.50169698242986,10.25159841711775,4.440892098500626e-16,6.661338147750939e-15
bounded_perturbed_state,390.0,1.0,0.010002003630590095,0.49874252461187374,0.9900015392557241,0.503030858553165,0.5000000000000001,0.49866612387669546,0.49500076962786205,0.005001001815295047,20.501696982429863,10.251580238091561,4.440892098500626e-16,9.547918011776346e-15
bounded_perturbed_state,400.0,1.0,0.010001904966776535,0.4987416409746809,0.9900014598906064,0.5030308585531635,0.49999999999999994,0.49866612387669546,0.4950007299453032,0.005000952483388267,20.50169698242986,10.25156297255666,5.551115123125783e-16,5.329070518200751e-15
bounded_perturbed_state,410.0,1.0,0.01000181126211023,0.4987408017386647,0.990001384512554,0.5030308585531604,0.5000000000000001,0.49866612387669546,0.495000692256277,0.005000905631055115,20.501696982429856,10.251546574608694,5.551115123125783e-16,4.6629367034256575e-15
bounded_perturbed_state,420.0,1.0,0.010001722267257346,0.49874000467273,0.9900013129213111,0.5030308585531581,0.4999999999999999,0.49866612387669546,0.49500065646065555,0.005000861133628673,20.501696982429856,10.251531000650232,4.440892098500626e-16,3.3306690738754696e-15
bounded_perturbed_state,430.0,1.0,0.01000163774542697,0.4987392476578934,0.9900012449266735,0.5030308585531594,0.49999999999999994,0.49866612387669546,0.49500062246333676,0.005000818872713485,20.501696982429856,10.251516209274822,5.551115123125783e-16,4.440892098500626e-15
bounded_perturbed_state,440.0,1.0,0.010001557471739418,0.4987385286816476,0.9900011803479882,0.5030308585531564,0.5,0.49866612387669546,0.4950005901739941,0.005000778735869709,20.501696982429852,10.251502161156868,6.661338147750939e-16,3.6637359812630166e-15
bounded_perturbed_state,450.0,1.0,0.010001481232626506,0.49873784583261294,0.9900011190136732,0.5030308585531552,0.5000000000000001,0.49866612387669546,0.4950005595068366,0.005000740616313253,20.501696982429852,10.251488818947044,4.440892098500626e-16,3.4416913763379853e-15
bounded_perturbed_state,460.0,1.0,0.010001408825262058,0.49873719729545374,0.9900010607607613,0.5030308585531567,0.49999999999999994,0.49866612387669546,0.49500053038038067,0.005000704412631029,20.501696982429852,10.251476147172971,5.551115123125783e-16,5.440092820663267e-15
bounded_perturbed_state,470.0,1.0,0.010001340057020911,0.4987365813460543,0.9900010054344692,0.5030308585531552,0.5,0.49866612387669546,0.4950005027172346,0.005000670028510456,20.501696982429852,10.251464112144873,3.3306690738754696e-16,6.994405055138486e-15
bounded_perturbed_state,480.0,1.0,0.010001274744965608,0.4987359963469327,0.9900009528877856,0.5030308585531535,0.49999999999999994,0.49866612387669546,0.4950004764438928,0.005000637372482804,20.50169698242985,10.251452681865997,4.440892098500626e-16,6.328271240363392e-15
bounded_perturbed_state,490.0,1.0,0.010001212715358698,0.49873544074288945,0.9900009029810821,0.5030308585531532,0.5000000000000002,0.49866612387669546,0.49500045149054106,0.005000606357679349,20.50169698242985,10.25144182594752,9.992007221626409e-16,5.329070518200751e-15
bounded_perturbed_state,500.0,1.0,0.010001153803199664,0.49873491305687145,0.9900008555817427,0.5030308585531522,0.5000000000000001,0.49866612387669546,0.49500042779087133,0.005000576901599832,20.50169698242985,10.251431515527733,7.771561172376096e-16,5.10702591327572e-15
